dateTime,dateTime,Flow,Flow [m^3/day]
1992-12-12,1992-12-12,40.0,97863.2
1992-12-13,1992-12-13,40.0,97863.2
1992-12-14,1992-12-14,40.0,97863.2
1992-12-15,1992-12-15,41.0,100309.78
1992-12-16,1992-12-16,39.0,95416.62
1992-12-17,1992-12-17,39.0,95416.62
1992-12-18,1992-12-18,39.0,95416.62
1992-12-19,1992-12-19,40.0,97863.2
1992-12-20,1992-12-20,40.0,97863.2
1992-12-21,1992-12-21,39.0,95416.62
1992-12-22,1992-12-22,39.0,95416.62
1992-12-23,1992-12-23,40.0,97863.2
1992-12-24,1992-12-24,40.0,97863.2
1992-12-25,1992-12-25,39.0,95416.62
1992-12-26,1992-12-26,39.0,95416.62
1992-12-27,1992-12-27,37.0,90523.45999999999
1992-12-28,1992-12-28,38.0,92970.04
1992-12-29,1992-12-29,38.0,92970.04
1992-12-30,1992-12-30,31.0,75843.98
1992-12-31,1992-12-31,35.0,85630.3
1993-01-01,1993-01-01,29.0,70950.81999999999
1993-01-02,1993-01-02,26.0,63611.08
1993-01-03,1993-01-03,31.0,75843.98
1993-01-04,1993-01-04,33.0,80737.14
1993-01-05,1993-01-05,34.0,83183.72
1993-01-06,1993-01-06,26.0,63611.08
1993-01-07,1993-01-07,20.0,48931.6
1993-01-08,1993-01-08,30.0,73397.4
1993-01-09,1993-01-09,32.0,78290.56
1993-01-10,1993-01-10,24.0,58717.92
1993-01-11,1993-01-11,33.0,80737.14
1993-01-12,1993-01-12,41.0,100309.78
1993-01-13,1993-01-13,40.0,97863.2
1993-01-14,1993-01-14,39.0,95416.62
1993-01-15,1993-01-15,38.0,92970.04
1993-01-16,1993-01-16,37.0,90523.45999999999
1993-01-17,1993-01-17,34.0,83183.72
1993-01-18,1993-01-18,34.0,83183.72
1993-01-19,1993-01-19,33.0,80737.14
1993-01-20,1993-01-20,32.0,78290.56
1993-01-21,1993-01-21,30.0,73397.4
1993-01-22,1993-01-22,32.0,78290.56
1993-01-23,1993-01-23,31.0,75843.98
1993-01-24,1993-01-24,32.0,78290.56
1993-01-25,1993-01-25,34.0,83183.72
1993-01-26,1993-01-26,43.0,105202.94
1993-01-27,1993-01-27,67.0,163920.86
1993-01-28,1993-01-28,97.0,237318.25999999998
1993-01-29,1993-01-29,88.0,215299.03999999998
1993-01-30,1993-01-30,76.0,185940.08
1993-01-31,1993-01-31,70.0,171260.6
1993-02-01,1993-02-01,63.0,154134.54
1993-02-02,1993-02-02,60.0,146794.8
1993-02-03,1993-02-03,57.0,139455.06
1993-02-04,1993-02-04,55.0,134561.9
1993-02-05,1993-02-05,53.0,129668.73999999999
1993-02-06,1993-02-06,52.0,127222.16
1993-02-07,1993-02-07,51.0,124775.58
1993-02-08,1993-02-08,51.0,124775.58
1993-02-09,1993-02-09,50.0,122329.0
1993-02-10,1993-02-10,49.0,119882.42
1993-02-11,1993-02-11,48.0,117435.84
1993-02-12,1993-02-12,47.0,114989.26
1993-02-13,1993-02-13,46.0,112542.68
1993-02-14,1993-02-14,45.0,110096.09999999999
1993-02-15,1993-02-15,45.0,110096.09999999999
1993-02-16,1993-02-16,39.0,95416.62
1993-02-17,1993-02-17,41.0,100309.78
1993-02-18,1993-02-18,39.0,95416.62
1993-02-19,1993-02-19,39.0,95416.62
1993-02-20,1993-02-20,38.0,92970.04
1993-02-21,1993-02-21,40.0,97863.2
1993-02-22,1993-02-22,37.0,90523.45999999999
1993-02-23,1993-02-23,40.0,97863.2
1993-02-24,1993-02-24,40.0,97863.2
1993-02-25,1993-02-25,32.0,78290.56
1993-02-26,1993-02-26,29.0,70950.81999999999
1993-02-27,1993-02-27,34.0,83183.72
1993-02-28,1993-02-28,36.0,88076.88
1993-03-01,1993-03-01,33.0,80737.14
1993-03-02,1993-03-02,36.0,88076.88
1993-03-03,1993-03-03,36.0,88076.88
1993-03-04,1993-03-04,38.0,92970.04
1993-03-05,1993-03-05,45.0,110096.09999999999
1993-03-06,1993-03-06,49.0,119882.42
1993-03-07,1993-03-07,55.0,134561.9
1993-03-08,1993-03-08,62.0,151687.96
1993-03-09,1993-03-09,66.0,161474.28
1993-03-10,1993-03-10,68.0,166367.44
1993-03-11,1993-03-11,68.0,166367.44
1993-03-12,1993-03-12,68.0,166367.44
1993-03-13,1993-03-13,67.0,163920.86
1993-03-14,1993-03-14,67.0,163920.86
1993-03-15,1993-03-15,82.0,200619.56
1993-03-16,1993-03-16,94.0,229978.52
1993-03-17,1993-03-17,90.0,220192.19999999998
1993-03-18,1993-03-18,88.0,215299.03999999998
1993-03-19,1993-03-19,88.0,215299.03999999998
1993-03-20,1993-03-20,91.0,222638.78
1993-03-21,1993-03-21,92.0,225085.36
1993-03-22,1993-03-22,112.0,274016.95999999996
1993-03-23,1993-03-23,333.0,814711.14
1993-03-24,1993-03-24,351.0,858749.58
1993-03-25,1993-03-25,272.0,665469.76
1993-03-26,1993-03-26,238.0,582286.04
1993-03-27,1993-03-27,215.0,526014.7
1993-03-28,1993-03-28,199.0,486869.42
1993-03-29,1993-03-29,187.0,457510.45999999996
1993-03-30,1993-03-30,177.0,433044.66
1993-03-31,1993-03-31,168.0,411025.44
1993-04-01,1993-04-01,170.0,415918.6
1993-04-02,1993-04-02,177.0,433044.66
1993-04-03,1993-04-03,183.0,447724.14
1993-04-04,1993-04-04,191.0,467296.77999999997
1993-04-05,1993-04-05,186.0,455063.88
1993-04-06,1993-04-06,179.0,437937.82
1993-04-07,1993-04-07,175.0,428151.5
1993-04-08,1993-04-08,185.0,452617.3
1993-04-09,1993-04-09,227.0,555373.66
1993-04-10,1993-04-10,226.0,552927.08
1993-04-11,1993-04-11,212.0,518674.95999999996
1993-04-12,1993-04-12,201.0,491762.57999999996
1993-04-13,1993-04-13,193.0,472189.94
1993-04-14,1993-04-14,187.0,457510.45999999996
1993-04-15,1993-04-15,183.0,447724.14
1993-04-16,1993-04-16,183.0,447724.14
1993-04-17,1993-04-17,184.0,450170.72
1993-04-18,1993-04-18,191.0,467296.77999999997
1993-04-19,1993-04-19,190.0,464850.2
1993-04-20,1993-04-20,188.0,459957.04
1993-04-21,1993-04-21,191.0,467296.77999999997
1993-04-22,1993-04-22,203.0,496655.74
1993-04-23,1993-04-23,204.0,499102.32
1993-04-24,1993-04-24,212.0,518674.95999999996
1993-04-25,1993-04-25,229.0,560266.82
1993-04-26,1993-04-26,262.0,641003.96
1993-04-27,1993-04-27,259.0,633664.22
1993-04-28,1993-04-28,253.0,618984.74
1993-04-29,1993-04-29,250.0,611645.0
1993-04-30,1993-04-30,274.0,670362.9199999999
1993-05-01,1993-05-01,291.0,711954.78
1993-05-02,1993-05-02,314.0,768226.12
1993-05-03,1993-05-03,322.0,787798.76
1993-05-04,1993-05-04,317.0,775565.86
1993-05-05,1993-05-05,314.0,768226.12
1993-05-06,1993-05-06,378.0,924807.24
1993-05-07,1993-05-07,403.0,985971.74
1993-05-08,1993-05-08,371.0,907681.1799999999
1993-05-09,1993-05-09,351.0,858749.58
1993-05-10,1993-05-10,357.0,873429.0599999999
1993-05-11,1993-05-11,551.0,1348065.58
1993-05-12,1993-05-12,979.0,2395201.82
1993-05-13,1993-05-13,1360.0,3327348.8
1993-05-14,1993-05-14,1250.0,3058225.0
1993-05-15,1993-05-15,1080.0,2642306.4
1993-05-16,1993-05-16,958.0,2343823.64
1993-05-17,1993-05-17,911.0,2228834.38
1993-05-18,1993-05-18,952.0,2329144.16
1993-05-19,1993-05-19,983.0,2404988.14
1993-05-20,1993-05-20,1000.0,2446580.0
1993-05-21,1993-05-21,900.0,2201922.0
1993-05-22,1993-05-22,859.0,2101612.2199999997
1993-05-23,1993-05-23,726.0,1776217.0799999998
1993-05-24,1993-05-24,655.0,1602509.9
1993-05-25,1993-05-25,666.0,1629422.28
1993-05-26,1993-05-26,659.0,1612296.22
1993-05-27,1993-05-27,660.0,1614742.8
1993-05-28,1993-05-28,630.0,1541345.4
1993-05-29,1993-05-29,670.0,1639208.5999999999
1993-05-30,1993-05-30,598.0,1463054.8399999999
1993-05-31,1993-05-31,622.0,1521772.76
1993-06-01,1993-06-01,604.0,1477734.32
1993-06-02,1993-06-02,538.0,1316260.04
1993-06-03,1993-06-03,471.0,1152339.18
1993-06-04,1993-06-04,431.0,1054475.98
1993-06-05,1993-06-05,449.0,1098514.42
1993-06-06,1993-06-06,449.0,1098514.42
1993-06-07,1993-06-07,430.0,1052029.4
1993-06-08,1993-06-08,396.0,968845.6799999999
1993-06-09,1993-06-09,408.0,998204.64
1993-06-10,1993-06-10,460.0,1125426.8
1993-06-11,1993-06-11,404.0,988418.32
1993-06-12,1993-06-12,356.0,870982.48
1993-06-13,1993-06-13,343.0,839176.94
1993-06-14,1993-06-14,346.0,846516.6799999999
1993-06-15,1993-06-15,373.0,912574.34
1993-06-16,1993-06-16,352.0,861196.1599999999
1993-06-17,1993-06-17,362.0,885661.96
1993-06-18,1993-06-18,343.0,839176.94
1993-06-19,1993-06-19,343.0,839176.94
1993-06-20,1993-06-20,321.0,785352.1799999999
1993-06-21,1993-06-21,286.0,699721.88
1993-06-22,1993-06-22,259.0,633664.22
1993-06-23,1993-06-23,236.0,577392.88
1993-06-24,1993-06-24,215.0,526014.7
1993-06-25,1993-06-25,205.0,501548.89999999997
1993-06-26,1993-06-26,231.0,565159.98
1993-06-27,1993-06-27,239.0,584732.62
1993-06-28,1993-06-28,222.0,543140.76
1993-06-29,1993-06-29,209.0,511335.22
1993-06-30,1993-06-30,206.0,503995.48
1993-07-01,1993-07-01,194.0,474636.51999999996
1993-07-02,1993-07-02,187.0,457510.45999999996
1993-07-03,1993-07-03,174.0,425704.92
1993-07-04,1993-07-04,174.0,425704.92
1993-07-05,1993-07-05,163.0,398792.54
1993-07-06,1993-07-06,152.0,371880.16
1993-07-07,1993-07-07,149.0,364540.42
1993-07-08,1993-07-08,131.0,320501.98
1993-07-09,1993-07-09,120.0,293589.6
1993-07-10,1993-07-10,121.0,296036.18
1993-07-11,1993-07-11,108.0,264230.64
1993-07-12,1993-07-12,117.0,286249.86
1993-07-13,1993-07-13,118.0,288696.44
1993-07-14,1993-07-14,119.0,291143.02
1993-07-15,1993-07-15,113.0,276463.54
1993-07-16,1993-07-16,111.0,271570.38
1993-07-17,1993-07-17,121.0,296036.18
1993-07-18,1993-07-18,117.0,286249.86
1993-07-19,1993-07-19,109.0,266677.22
1993-07-20,1993-07-20,113.0,276463.54
1993-07-21,1993-07-21,113.0,276463.54
1993-07-22,1993-07-22,111.0,271570.38
1993-07-23,1993-07-23,108.0,264230.64
1993-07-24,1993-07-24,103.0,251997.74
1993-07-25,1993-07-25,98.0,239764.84
1993-07-26,1993-07-26,95.0,232425.1
1993-07-27,1993-07-27,90.0,220192.19999999998
1993-07-28,1993-07-28,84.0,205512.72
1993-07-29,1993-07-29,87.0,212852.46
1993-07-30,1993-07-30,89.0,217745.62
1993-07-31,1993-07-31,88.0,215299.03999999998
1993-08-01,1993-08-01,80.0,195726.4
1993-08-02,1993-08-02,77.0,188386.66
1993-08-03,1993-08-03,74.0,181046.91999999998
1993-08-04,1993-08-04,72.0,176153.76
1993-08-05,1993-08-05,69.0,168814.02
1993-08-06,1993-08-06,68.0,166367.44
1993-08-07,1993-08-07,65.0,159027.69999999998
1993-08-08,1993-08-08,63.0,154134.54
1993-08-09,1993-08-09,60.0,146794.8
1993-08-10,1993-08-10,59.0,144348.22
1993-08-11,1993-08-11,58.0,141901.63999999998
1993-08-12,1993-08-12,58.0,141901.63999999998
1993-08-13,1993-08-13,57.0,139455.06
1993-08-14,1993-08-14,55.0,134561.9
1993-08-15,1993-08-15,55.0,134561.9
1993-08-16,1993-08-16,54.0,132115.32
1993-08-17,1993-08-17,52.0,127222.16
1993-08-18,1993-08-18,53.0,129668.73999999999
1993-08-19,1993-08-19,52.0,127222.16
1993-08-20,1993-08-20,49.0,119882.42
1993-08-21,1993-08-21,49.0,119882.42
1993-08-22,1993-08-22,48.0,117435.84
1993-08-23,1993-08-23,48.0,117435.84
1993-08-24,1993-08-24,47.0,114989.26
1993-08-25,1993-08-25,47.0,114989.26
1993-08-26,1993-08-26,47.0,114989.26
1993-08-27,1993-08-27,47.0,114989.26
1993-08-28,1993-08-28,45.0,110096.09999999999
1993-08-29,1993-08-29,44.0,107649.51999999999
1993-08-30,1993-08-30,43.0,105202.94
1993-08-31,1993-08-31,41.0,100309.78
1993-09-01,1993-09-01,41.0,100309.78
1993-09-02,1993-09-02,40.0,97863.2
1993-09-03,1993-09-03,42.0,102756.36
1993-09-04,1993-09-04,43.0,105202.94
1993-09-05,1993-09-05,42.0,102756.36
1993-09-06,1993-09-06,41.0,100309.78
1993-09-07,1993-09-07,41.0,100309.78
1993-09-08,1993-09-08,40.0,97863.2
1993-09-09,1993-09-09,39.0,95416.62
1993-09-10,1993-09-10,39.0,95416.62
1993-09-11,1993-09-11,37.0,90523.45999999999
1993-09-12,1993-09-12,36.0,88076.88
1993-09-13,1993-09-13,35.0,85630.3
1993-09-14,1993-09-14,35.0,85630.3
1993-09-15,1993-09-15,37.0,90523.45999999999
1993-09-16,1993-09-16,38.0,92970.04
1993-09-17,1993-09-17,36.0,88076.88
1993-09-18,1993-09-18,37.0,90523.45999999999
1993-09-19,1993-09-19,37.0,90523.45999999999
1993-09-20,1993-09-20,35.0,85630.3
1993-09-21,1993-09-21,36.0,88076.88
1993-09-22,1993-09-22,36.0,88076.88
1993-09-23,1993-09-23,36.0,88076.88
1993-09-24,1993-09-24,35.0,85630.3
1993-09-25,1993-09-25,33.0,80737.14
1993-09-26,1993-09-26,33.0,80737.14
1993-09-27,1993-09-27,33.0,80737.14
1993-09-28,1993-09-28,32.0,78290.56
1993-09-29,1993-09-29,32.0,78290.56
1993-09-30,1993-09-30,32.0,78290.56
1993-10-01,1993-10-01,31.0,75843.98
1993-10-02,1993-10-02,29.0,70950.81999999999
1993-10-03,1993-10-03,29.0,70950.81999999999
1993-10-04,1993-10-04,30.0,73397.4
1993-10-05,1993-10-05,29.0,70950.81999999999
1993-10-06,1993-10-06,34.0,83183.72
1993-10-07,1993-10-07,37.0,90523.45999999999
1993-10-08,1993-10-08,38.0,92970.04
1993-10-09,1993-10-09,36.0,88076.88
1993-10-10,1993-10-10,35.0,85630.3
1993-10-11,1993-10-11,35.0,85630.3
1993-10-12,1993-10-12,36.0,88076.88
1993-10-13,1993-10-13,37.0,90523.45999999999
1993-10-14,1993-10-14,36.0,88076.88
1993-10-15,1993-10-15,37.0,90523.45999999999
1993-10-16,1993-10-16,38.0,92970.04
1993-10-17,1993-10-17,37.0,90523.45999999999
1993-10-18,1993-10-18,35.0,85630.3
1993-10-19,1993-10-19,37.0,90523.45999999999
1993-10-20,1993-10-20,36.0,88076.88
1993-10-21,1993-10-21,36.0,88076.88
1993-10-22,1993-10-22,36.0,88076.88
1993-10-23,1993-10-23,35.0,85630.3
1993-10-24,1993-10-24,33.0,80737.14
1993-10-25,1993-10-25,33.0,80737.14
1993-10-26,1993-10-26,33.0,80737.14
1993-10-27,1993-10-27,37.0,90523.45999999999
1993-10-28,1993-10-28,34.0,83183.72
1993-10-29,1993-10-29,36.0,88076.88
1993-10-30,1993-10-30,33.0,80737.14
1993-10-31,1993-10-31,36.0,88076.88
1993-11-01,1993-11-01,35.0,85630.3
1993-11-02,1993-11-02,33.0,80737.14
1993-11-03,1993-11-03,34.0,83183.72
1993-11-04,1993-11-04,34.0,83183.72
1993-11-05,1993-11-05,33.0,80737.14
1993-11-06,1993-11-06,34.0,83183.72
1993-11-07,1993-11-07,32.0,78290.56
1993-11-08,1993-11-08,33.0,80737.14
1993-11-09,1993-11-09,31.0,75843.98
1993-11-10,1993-11-10,30.0,73397.4
1993-11-11,1993-11-11,30.0,73397.4
1993-11-12,1993-11-12,30.0,73397.4
1993-11-13,1993-11-13,32.0,78290.56
1993-11-14,1993-11-14,29.0,70950.81999999999
1993-11-15,1993-11-15,29.0,70950.81999999999
1993-11-16,1993-11-16,33.0,80737.14
1993-11-17,1993-11-17,40.0,97863.2
1993-11-18,1993-11-18,28.0,68504.23999999999
1993-11-19,1993-11-19,29.0,70950.81999999999
1993-11-20,1993-11-20,28.0,68504.23999999999
1993-11-21,1993-11-21,38.0,92970.04
1993-11-22,1993-11-22,34.0,83183.72
1993-11-23,1993-11-23,28.0,68504.23999999999
1993-11-24,1993-11-24,24.0,58717.92
1993-11-25,1993-11-25,21.0,51378.18
1993-11-26,1993-11-26,23.0,56271.34
1993-11-27,1993-11-27,25.0,61164.5
1993-11-28,1993-11-28,25.0,61164.5
1993-11-29,1993-11-29,24.0,58717.92
1993-11-30,1993-11-30,30.0,73397.4
1993-12-01,1993-12-01,33.0,80737.14
1993-12-02,1993-12-02,46.0,112542.68
1993-12-03,1993-12-03,45.0,110096.09999999999
1993-12-04,1993-12-04,48.0,117435.84
1993-12-05,1993-12-05,48.0,117435.84
1993-12-06,1993-12-06,44.0,107649.51999999999
1993-12-07,1993-12-07,44.0,107649.51999999999
1993-12-08,1993-12-08,47.0,114989.26
1993-12-09,1993-12-09,49.0,119882.42
1993-12-10,1993-12-10,55.0,134561.9
1993-12-11,1993-12-11,78.0,190833.24
1993-12-12,1993-12-12,74.0,181046.91999999998
1993-12-13,1993-12-13,68.0,166367.44
1993-12-14,1993-12-14,63.0,154134.54
1993-12-15,1993-12-15,59.0,144348.22
1993-12-16,1993-12-16,54.0,132115.32
1993-12-17,1993-12-17,48.0,117435.84
1993-12-18,1993-12-18,49.0,119882.42
1993-12-19,1993-12-19,45.0,110096.09999999999
1993-12-20,1993-12-20,44.0,107649.51999999999
1993-12-21,1993-12-21,43.0,105202.94
1993-12-22,1993-12-22,42.0,102756.36
1993-12-23,1993-12-23,40.0,97863.2
1993-12-24,1993-12-24,37.0,90523.45999999999
1993-12-25,1993-12-25,34.0,83183.72
1993-12-26,1993-12-26,32.0,78290.56
1993-12-27,1993-12-27,30.0,73397.4
1993-12-28,1993-12-28,27.0,66057.66
1993-12-29,1993-12-29,25.0,61164.5
1993-12-30,1993-12-30,26.0,63611.08
1993-12-31,1993-12-31,29.0,70950.81999999999
1994-01-01,1994-01-01,32.0,78290.56
1994-01-02,1994-01-02,36.0,88076.88
1994-01-03,1994-01-03,39.0,95416.62
1994-01-04,1994-01-04,53.0,129668.73999999999
1994-01-05,1994-01-05,99.0,242211.41999999998
1994-01-06,1994-01-06,79.0,193279.82
1994-01-07,1994-01-07,67.0,163920.86
1994-01-08,1994-01-08,61.0,149241.38
1994-01-09,1994-01-09,57.0,139455.06
1994-01-10,1994-01-10,52.0,127222.16
1994-01-11,1994-01-11,50.0,122329.0
1994-01-12,1994-01-12,50.0,122329.0
1994-01-13,1994-01-13,52.0,127222.16
1994-01-14,1994-01-14,57.0,139455.06
1994-01-15,1994-01-15,58.0,141901.63999999998
1994-01-16,1994-01-16,56.0,137008.47999999998
1994-01-17,1994-01-17,53.0,129668.73999999999
1994-01-18,1994-01-18,52.0,127222.16
1994-01-19,1994-01-19,51.0,124775.58
1994-01-20,1994-01-20,50.0,122329.0
1994-01-21,1994-01-21,50.0,122329.0
1994-01-22,1994-01-22,51.0,124775.58
1994-01-23,1994-01-23,62.0,151687.96
1994-01-24,1994-01-24,71.0,173707.18
1994-01-25,1994-01-25,78.0,190833.24
1994-01-26,1994-01-26,75.0,183493.5
1994-01-27,1994-01-27,73.0,178600.34
1994-01-28,1994-01-28,71.0,173707.18
1994-01-29,1994-01-29,77.0,188386.66
1994-01-30,1994-01-30,68.0,166367.44
1994-01-31,1994-01-31,59.0,144348.22
1994-02-01,1994-02-01,49.0,119882.42
1994-02-02,1994-02-02,42.0,102756.36
1994-02-03,1994-02-03,44.0,107649.51999999999
1994-02-04,1994-02-04,45.0,110096.09999999999
1994-02-05,1994-02-05,43.0,105202.94
1994-02-06,1994-02-06,41.0,100309.78
1994-02-07,1994-02-07,38.0,92970.04
1994-02-08,1994-02-08,34.0,83183.72
1994-02-09,1994-02-09,41.0,100309.78
1994-02-10,1994-02-10,47.0,114989.26
1994-02-11,1994-02-11,51.0,124775.58
1994-02-12,1994-02-12,48.0,117435.84
1994-02-13,1994-02-13,48.0,117435.84
1994-02-14,1994-02-14,49.0,119882.42
1994-02-15,1994-02-15,49.0,119882.42
1994-02-16,1994-02-16,52.0,127222.16
1994-02-17,1994-02-17,52.0,127222.16
1994-02-18,1994-02-18,51.0,124775.58
1994-02-19,1994-02-19,49.0,119882.42
1994-02-20,1994-02-20,47.0,114989.26
1994-02-21,1994-02-21,45.0,110096.09999999999
1994-02-22,1994-02-22,44.0,107649.51999999999
1994-02-23,1994-02-23,43.0,105202.94
1994-02-24,1994-02-24,38.0,92970.04
1994-02-25,1994-02-25,50.0,122329.0
1994-02-26,1994-02-26,44.0,107649.51999999999
1994-02-27,1994-02-27,43.0,105202.94
1994-02-28,1994-02-28,46.0,112542.68
1994-03-01,1994-03-01,57.0,139455.06
1994-03-02,1994-03-02,94.0,229978.52
1994-03-03,1994-03-03,137.0,335181.45999999996
1994-03-04,1994-03-04,183.0,447724.14
1994-03-05,1994-03-05,167.0,408578.86
1994-03-06,1994-03-06,150.0,366987.0
1994-03-07,1994-03-07,146.0,357200.68
1994-03-08,1994-03-08,140.0,342521.2
1994-03-09,1994-03-09,135.0,330288.3
1994-03-10,1994-03-10,127.0,310715.66
1994-03-11,1994-03-11,126.0,308269.08
1994-03-12,1994-03-12,125.0,305822.5
1994-03-13,1994-03-13,119.0,291143.02
1994-03-14,1994-03-14,126.0,308269.08
1994-03-15,1994-03-15,146.0,357200.68
1994-03-16,1994-03-16,152.0,371880.16
1994-03-17,1994-03-17,158.0,386559.64
1994-03-18,1994-03-18,165.0,403685.7
1994-03-19,1994-03-19,158.0,386559.64
1994-03-20,1994-03-20,150.0,366987.0
1994-03-21,1994-03-21,150.0,366987.0
1994-03-22,1994-03-22,139.0,340074.62
1994-03-23,1994-03-23,130.0,318055.39999999997
1994-03-24,1994-03-24,126.0,308269.08
1994-03-25,1994-03-25,122.0,298482.76
1994-03-26,1994-03-26,122.0,298482.76
1994-03-27,1994-03-27,124.0,303375.92
1994-03-28,1994-03-28,135.0,330288.3
1994-03-29,1994-03-29,158.0,386559.64
1994-03-30,1994-03-30,177.0,433044.66
1994-03-31,1994-03-31,193.0,472189.94
1994-04-01,1994-04-01,227.0,555373.66
1994-04-02,1994-04-02,262.0,641003.96
1994-04-03,1994-04-03,278.0,680149.24
1994-04-04,1994-04-04,282.0,689935.5599999999
1994-04-05,1994-04-05,270.0,660576.6
1994-04-06,1994-04-06,256.0,626324.48
1994-04-07,1994-04-07,240.0,587179.2
1994-04-08,1994-04-08,235.0,574946.2999999999
1994-04-09,1994-04-09,242.0,592072.36
1994-04-10,1994-04-10,234.0,572499.72
1994-04-11,1994-04-11,232.0,567606.5599999999
1994-04-12,1994-04-12,238.0,582286.04
1994-04-13,1994-04-13,238.0,582286.04
1994-04-14,1994-04-14,243.0,594518.94
1994-04-15,1994-04-15,222.0,543140.76
1994-04-16,1994-04-16,232.0,567606.5599999999
1994-04-17,1994-04-17,312.0,763332.96
1994-04-18,1994-04-18,476.0,1164572.08
1994-04-19,1994-04-19,726.0,1776217.0799999998
1994-04-20,1994-04-20,784.0,1918118.72
1994-04-21,1994-04-21,785.0,1920565.3
1994-04-22,1994-04-22,752.0,1839828.16
1994-04-23,1994-04-23,662.0,1619635.96
1994-04-24,1994-04-24,578.0,1414123.24
1994-04-25,1994-04-25,510.0,1247755.8
1994-04-26,1994-04-26,476.0,1164572.08
1994-04-27,1994-04-27,430.0,1052029.4
1994-04-28,1994-04-28,423.0,1034903.34
1994-04-29,1994-04-29,417.0,1020223.86
1994-04-30,1994-04-30,423.0,1034903.34
1994-05-01,1994-05-01,402.0,983525.1599999999
1994-05-02,1994-05-02,375.0,917467.5
1994-05-03,1994-05-03,354.0,866089.32
1994-05-04,1994-05-04,375.0,917467.5
1994-05-05,1994-05-05,440.0,1076495.2
1994-05-06,1994-05-06,472.0,1154785.76
1994-05-07,1994-05-07,639.0,1563364.6199999999
1994-05-08,1994-05-08,769.0,1881420.02
1994-05-09,1994-05-09,824.0,2015981.92
1994-05-10,1994-05-10,832.0,2035554.56
1994-05-11,1994-05-11,849.0,2077146.42
1994-05-12,1994-05-12,860.0,2104058.8
1994-05-13,1994-05-13,754.0,1844721.3199999998
1994-05-14,1994-05-14,598.0,1463054.8399999999
1994-05-15,1994-05-15,506.0,1237969.48
1994-05-16,1994-05-16,444.0,1086281.52
1994-05-17,1994-05-17,398.0,973738.84
1994-05-18,1994-05-18,361.0,883215.38
1994-05-19,1994-05-19,379.0,927253.82
1994-05-20,1994-05-20,456.0,1115640.48
1994-05-21,1994-05-21,458.0,1120533.64
1994-05-22,1994-05-22,441.0,1078941.78
1994-05-23,1994-05-23,452.0,1105854.16
1994-05-24,1994-05-24,505.0,1235522.9
1994-05-25,1994-05-25,619.0,1514433.02
1994-05-26,1994-05-26,639.0,1563364.6199999999
1994-05-27,1994-05-27,512.0,1252648.96
1994-05-28,1994-05-28,402.0,983525.1599999999
1994-05-29,1994-05-29,359.0,878322.22
1994-05-30,1994-05-30,334.0,817157.72
1994-05-31,1994-05-31,308.0,753546.64
1994-06-01,1994-06-01,296.0,724187.6799999999
1994-06-02,1994-06-02,278.0,680149.24
1994-06-03,1994-06-03,330.0,807371.4
1994-06-04,1994-06-04,366.0,895448.28
1994-06-05,1994-06-05,349.0,853856.4199999999
1994-06-06,1994-06-06,328.0,802478.24
1994-06-07,1994-06-07,308.0,753546.64
1994-06-08,1994-06-08,263.0,643450.54
1994-06-09,1994-06-09,253.0,618984.74
1994-06-10,1994-06-10,266.0,650790.28
1994-06-11,1994-06-11,309.0,755993.22
1994-06-12,1994-06-12,332.0,812264.5599999999
1994-06-13,1994-06-13,352.0,861196.1599999999
1994-06-14,1994-06-14,317.0,775565.86
1994-06-15,1994-06-15,264.0,645897.12
1994-06-16,1994-06-16,233.0,570053.14
1994-06-17,1994-06-17,222.0,543140.76
1994-06-18,1994-06-18,283.0,692382.14
1994-06-19,1994-06-19,270.0,660576.6
1994-06-20,1994-06-20,266.0,650790.28
1994-06-21,1994-06-21,299.0,731527.4199999999
1994-06-22,1994-06-22,322.0,787798.76
1994-06-23,1994-06-23,338.0,826944.0399999999
1994-06-24,1994-06-24,287.0,702168.46
1994-06-25,1994-06-25,247.0,604305.26
1994-06-26,1994-06-26,229.0,560266.82
1994-06-27,1994-06-27,208.0,508888.64
1994-06-28,1994-06-28,198.0,484422.83999999997
1994-06-29,1994-06-29,211.0,516228.38
1994-06-30,1994-06-30,213.0,521121.54
1994-07-01,1994-07-01,195.0,477083.1
1994-07-02,1994-07-02,193.0,472189.94
1994-07-03,1994-07-03,170.0,415918.6
1994-07-04,1994-07-04,160.0,391452.8
1994-07-05,1994-07-05,159.0,389006.22
